id,주종,중분류,상품명,생산국가,생산자,주요품종,도수,음용온도,추천음식,당도,바디,산도,타닌
356,wine,스파클링,"떼땅져, 빈티지 브뤼",프랑스,떼땅져 Taittinger,"샤르도네 (Chardonnay) 50%, 피노 누아 (Pinot Noir) 50%",12.0,6~8 ℃,"굴, 각종해산물, 캐비어, 바닷가재버터구이 등과 잘 어울린다.",1,5,3,1
357,wine,스파클링,"떼땅져, 아티스트 컬렉션 빈티지 브뤼",프랑스,떼땅져 Taittinger,"샤르도네 (Chardonnay) 50%, 피노 누아 (Pinot Noir) 50%",12.5,6~8 ℃,"스시, 회, 해산물, 굴, 랍스터, 게, 다양한 치즈, 샐러드, 아시아요리, 동남아요리, 과일, 디저트 등과 잘 어울린다.",1,5,3,1
358,wine,스파클링,떼레 베르디아네 아마빌레 1813,이탈리아,칸티네 체치 Cantine Ceci,"람브루스코 마라니 (Lambrusco Marani) , 람브루스코 마에스트리 (Lambrusco Maestri )",8.0,8~10 ℃,"살라미, 과일, 페스츄리와 잘 어울린다.",1,4,2,1
359,wine,화이트,"또스띠, 3%",이탈리아,또스띠 Tosti,모스카토 (Moscato ) 100%,3.0,6~8 ℃,"디저트류의 과일, 패스츄리,초밥, 치즈 등과 잘 어울린다.",4,2,2,2
360,wine,레드,라 리오하 알타 그란 리제르바 904,스페인,라 리오하 알타 La Rioja Alta,"템프라니요 (Tempranillo) 90%, 그라시아노 (Graciano) 10%",13.2,16~18 ℃,"붉은육류, 불고기, 갈비찜, 양갈비, 치킨, 순대, 햄버거, 피자, 한국음식 등과 잘 어울린다.",4,2,3,1
361,wine,레드,"라 셰또, 장 발몽 피노 누아",프랑스,라셰또 [라세또] Lacheteau [La Cheteau],피노 누아 (Pinot Noir),12.0,14~16 ℃,"라즈베리 소스를 곁들인 오리 안심, 소프트 치즈, 향신료와 올리브유로 숙성한 치킨 요리 등과 잘 어울린다.",1,3,4,3
362,wine,화이트,"라 콘레리아, 레스 브루게레스 프리오랏 블랑",스페인,라 콘레리아 디'스칼라 데이 La Conreria d'Scala Dei,가르나차 블랑카 (Garnacha Blanca),13.0,8~10 ℃,"베이컨, 소지지, 돼지고기, 후라이드, 해산물, 비빔밥, 오일파스타, 탕수육, 튀김, 샐러드, 복숭아, 크림치즈와 잘 어울린다. ",1,3,3,2
363,wine,레드,"라 크라사드, 블랙 카버네 시라",프랑스,라 크라사드 La Croisade,"카베르네 소비뇽 (Cabernet Sauvignon) 50%, 시라/쉬라즈 (Syrah/Shiraz) 50%",13.5,15~17 ℃,"스테이크, 불고기, 갈비 등의 각종 육류나 치즈 등과 잘 어울린다.",1,3,3,1
364,wine,레드,"라 크레마, 러시안 리버 밸리 피노 누아",미국,잭슨 패밀리 와인 Jackson Family Wines,피노 누아 (Pinot Noir) 100%,13.5,14~16 ℃,"붉은육류, 로스트비프, 오리고기, 닭고기, 연어, 참치, 버섯, 다양한 치즈, 파스타와 잘 어울린다.",1,3,4,4
365,wine,화이트,"라 크레마, 소노마 코스트 샤도네이",미국,잭슨 패밀리 와인 Jackson Family Wines,샤르도네 (Chardonnay) 100%,13.0,10~12 ℃,"연어구이, 부드러운 화이트 소스의 고급 파스타, 샐러드 등과 잘 어울린다.",1,4,3,3
366,wine,레드,"라 크레마, 소노마 코스트 피노 누아",미국,잭슨 패밀리 와인 Jackson Family Wines,피노 누아 (Pinot Noir) 100%,13.0,14~16 ℃,"육류요리, 육전, 가금류, 블랙후추를 가진 계절음식, 치즈 등과 잘 어울린다.",1,4,3,1
367,wine,레드,"라 푸가, 브루넬로 디 몬탈치노",이탈리아,테누테 암브로지오 & 지오반니 폴로나리 Tenute Ambrogio e Giovanni Folonari,브루넬로 (Brunello),14.0,16~18 ℃,"붉은육류, 바비큐, 소시지, 꼬치구이, 파스타, 피자, 다양한 치즈와 잘 어울린다.",1,3,3,2
368,wine,스파클링,"랑송, 르 블랙 리저브",프랑스,랑송 Lanson,"피노 누아 (Pinot Noir) 50%, 샤르도네 (Chardonnay) 35%, 피노 뮈니에 (Pinot Meunier) 15%",12.5,6~8 ℃,"오일 파스타, 파스타, 등심 스테이크, 치즈 등과 잘 어울린다.",1,4,4,4
369,wine,레드,"레드헤즈 스튜디오, 코코 로띠 시라",호주,레드헤즈 스튜디오 Redheads Studio,"시라/쉬라즈 (Syrah/Shiraz) 97%, 비오니에 (Viognier) 3%",14.0,17~19 ℃,"토스티한 향나무와 바닐라향이 뒤덮고 있어 beef, 스튜, 스테이크 및 garlicky lamb과 잘 어울린다.",1,5,2,1
370,wine,화이트,레오 소비뇽 블랑,뉴질랜드,앨런 스콧 페밀리 와인메이커 Allan Scott Family Winemakers,소비뇽 블랑 (Sauvignon Blanc),12.5,8~10 ℃,"아페리티브로나 해산물 요리, 샐러드 등과 잘 어울린다.",1,4,5,4
371,wine,레드,"레오파드 립, 헤리티지 블렌드",남아프리카 공화국,레오파드 립 Leopard's Leap,"시라/쉬라즈 (Syrah/Shiraz) , 쌩쏘 (Cinsault) , 그르나슈 누아 (Grenache Noir)",13.0,16~18 ℃,스테이크와 토마토 스튜 등과 잘 어울린다.,1,5,2,1
372,wine,레드,"레지&실뱅, 부르고뉴 피노누아",프랑스,레지 & 실뱅 Regis & Sylvain,피노 누아 (Pinot Noir),12.0,14~16 ℃,"치즈, 샐러드, 오리고기 등과 잘 어울린다.",1,3,4,4
373,wine,레드,"로버트 몬다비, 투 칼론 빈야드 까베르네 소비뇽",미국,로버트 몬다비 Robert Mondavi,카베르네 소비뇽 (Cabernet Sauvignon) 100%,14.0,18~20 ℃,"스테이크, 갈비, 불고기, 양갈비, 버섯, 하몽, 살라미, 한국음식 과 잘 어울린다.",1,4,3,3
374,wine,레드,"로스 바스코스, 크로마스 까르미네르",칠레,로스 바스코스 Los Vascos [Vina Los Vascos],카르메네르 (Carmenere) 100%,14.0,16~18 ℃,"숙성치즈, 리조또, 비프버거, 소고기 스테이크 등과 잘 어울린다.",1,4,5,5
375,wine,화이트,"로얄 토카이, 5 푸노니우스",헝가리,로얄 토카이 Royal Tokaji,"푸르민트 (Furmint) , 할스레베루 (Harslevelu) , 뮈스까 (Muscat)",10.5,8~10 ℃,"과일, 치즈, 달콤한 케익등의 디져트 음식과 함께하면 좋다.",1,2,5,5
376,wine,화이트,"로얄 토카이, 블루 라벨 5 푸토뇨스",헝가리,로얄 토카이 Royal Tokaji,"푸르민트 (Furmint) 50%, 할스레베루 (Harslevelu) 45%, 뮈스까 (Muscat) 5%",10.0,7~10 ℃,"거위 간 요리, 초콜릿, 과일 타르트, 블루 치즈, 시가 등과 잘 어울린다.",5,3,5,1
377,wine,레드,"로카 디 몬테그로시, 키안티 클라시코",이탈리아,로카 디 몬테그로시 Rocca Di Montegrossi,"산지오베제 (Sangiovese) 91%, 카나이올로 (Canaiolo) 7%, 콜로리노 (Colorino) 2%",13.0,16~18 ℃,"육즙이 가득한 레어한 스테이크, 훈제된 닭요리 등과 잘 어울린다.",5,3,5,1
378,wine,기타,롤라이오 레드 상그리아,스페인,롤라이오 lolailo,템프라니요 (Tempranillo),6.0,6~8 ℃,"샐러드, 야채, 튀김, 다양한 치즈, 견과류 등과 잘 어울린다.",1,4,3,3
379,wine,레드,"루 뒤몽, 샹볼 뮈지니",프랑스,루 뒤몽 Lou Dumont,피노 누아 (Pinot Noir) 100%,13.0,15~17 ℃,"비프 스테이크, 양고기 바베큐, 오리 꽁피 요리와 잘 어울린다.",3,2,2,1
380,wine,화이트,"루이 라뚜르, 그랑 아데슈 샤르도네",프랑스,루이 라뚜르 Louis Latour,샤르도네 (Chardonnay) 100%,13.0,10~12 ℃,"굴, 생선, 닭고기 등 흰 살코기 등과 잘 어울린다.",1,4,2,2
381,wine,스파클링,"루이 로드레, 브뤼 프리미에",프랑스,루이 로드레 Louis Roederer,"피노 누아 (Pinot Noir) 40%, 샤르도네 (Chardonnay) 40%, 피노 뮈니에 (Pinot Meunier) 20%",11.0,6~8 ℃,"애피타이저, 해산물, 치즈 등과 잘 어울린다.",1,4,3,1
382,wine,레드,"루이 막스, 부르고뉴 피노누아 보샤므",프랑스,루이 막스 Louis Max,피노 누아 (Pinot Noir) 100%,12.0,14~16 ℃,"그릴에 구운 고기류, 가금류, 치즈와 잘 어울린다.",1,3,4,1
383,wine,화이트,루이스 펠리페 에드워즈 시그니처 샤도네이,칠레,루이스 펠리페 에드워즈 Luis Felipe Edwards,샤르도네 (Chardonnay),13.0,8~10 ℃,"아페리티프, 해산물 요리, 샐러드 등과 잘 어울린다.",1,4,3,2
384,wine,레드,르 졸리 루즈,프랑스,도멘 비르질 졸리 Domaine Virgile Joly,"시라/쉬라즈 (Syrah/Shiraz) 40%, 까리냥 (Carignan/Carignane) 30%, 그르나슈 (Grenache) 25%, 쌩쏘 (Cinsault) 5%",14.0,17~19 ℃,"붉은 육류, 스테이크, 갈비찜, 불고기, 양갈비, 파스타, 다양한 치즈, 한국음식 과 잘 어울린다.",1,3,3,1
385,wine,레드,"리머릭 레인, 에스테이트 시라 그르나슈",미국,리머릭 레인 Limerick Lane,"시라/쉬라즈 (Syrah/Shiraz) , 그르나슈 (Grenache)",14.0,16~18 ℃,"파스타, 피자, 스테이크 등과 잘 어울린다.",1,3,4,4
386,wine,레드,"리카솔리, 론치코네 키안티 클라시코 그란 셀레지오네",이탈리아,리카솔리 Ricasoli,산지오베제 (Sangiovese),14.0,16~18 ℃,"붉은 육류, 치즈, 훈제,염장 음식, 밀가루 음식과 잘 어울린다.",1,4,4,3
387,wine,레드,"리카솔리, 브롤리오 키안티 클라시코 리제르바",이탈리아,리카솔리 Ricasoli,"산지오베제 (Sangiovese) , 메를로 (Merlot) , 카베르네 소비뇽 (Cabernet Sauvignon)",14.0,16~18 ℃,"붉은 육류, 흰 살 생선, 치즈, 훈제,염장 음식, 밀가루 음식 등과 잘 어울린다.",1,3,4,3
388,wine,레드,"마르케시 디 바롤로, 바르바레스코 리제르바",이탈리아,마르케시 디 바롤로 Marchesi di Barolo,네비올로 (Nebbiolo) 100%,14.0,14~16 ℃,"구운 고기, 양고기와 잘 어울린다.",1,3,4,4
389,wine,레드,"마르케시 디 바롤로, 칸누비 바롤로",이탈리아,마르케시 디 바롤로 Marchesi di Barolo,네비올로 (Nebbiolo) 100%,14.0,16~18 ℃,"양갈비, 티본스테이크, 갈비찜 등과 잘 어울린다.",1,3,3,3
390,wine,스파클링,"마리 드 모이, 그랑 크뤼",프랑스,마리 드 모이 Marie de Moy,샤르도네 (Chardonnay),12.0,6~8 ℃,오븐에 구운 연어요리와 잘 어울린다.,1,4,3,4
391,wine,레드,"마리에따, 크리스토",미국,마리에따 셀라 Marietta Cellars,"시라/쉬라즈 (Syrah/Shiraz) 64%, 그르나슈 (Grenache) 23%, 쁘띠 시라 (Petite Sirah) 7%, 비오니에 (Viognier) 6%",15.2,17~19 ℃,"그릴에 구운 양고기, 크림 파스타 등과 잘 어울린다.",1,4,2,1
392,wine,레드,"마리타나 빈야즈, 젠킨스 랜치 싱글 빈야드 피노 누아",미국,마리타나 빈야즈 Maritana Vineyards,피노 누아 (Pinot Noir),14.5,14~16 ℃,"양꼬치, 바비큐, 보쌈, 훈제오리, 불고기, 편육, 모짜렐라, 리코타와 잘 어울린다.",1,4,5,4
393,wine,레드,마오루,프랑스,플로 드 마오루 Plo de Maorou,"시라/쉬라즈 (Syrah/Shiraz) 38%, 그르나슈 (Grenache) 24%, 까리냥 (Carignan/Carignane) 38%",14.5,16~18 ℃,약간 기름진 음식 등과 잘 어울린다.,1,0,3,2
394,wine,레드,"마이클 포잔, 욘트 밀 하우스 피노 누아",미국,마이클 포잔 Michael Pozzan,피노 누아 (Pinot Noir) 100%,14.0,14~16 ℃,구운 연어와 간단한 비네그레트와 염소 치즈로 장식된 샐러드와 잘 어울린다.,1,3,4,3
395,wine,화이트,마투아 랜드 & 레전드 소비뇽 블랑,뉴질랜드,마투아 Matua,소비뇽 블랑 (Sauvignon Blanc) 100%,12.0,8~10 ℃,식사 전후의 에피타이져와 디져트와 잘 어울린다.,1,3,3,2
396,wine,레드,"매티스, 그르나슈",미국,매티스 와이너리 Mathis Winery,"그르나슈 (Grenache) 82%, 까리냥 (Carignan/Carignane) 10%, 쁘띠 시라 (Petite Sirah) 6%, 알리칸테 부쉐 (Alicante Bouschet) 2%",14.0,16~18 ℃,"덩어리 째 오븐에 구운 육류와 햄, 스테이크, 라자냐, 치즈 등과 잘 어울린다.",1,4,2,1
397,wine,화이트,"메종 카스텔, 소비뇽 블랑",프랑스,메종 카스텔 Maison Castel,소비뇽 블랑 (Sauvignon Blanc),13.0,8~10 ℃,"연어 타르타르 스테이크와 같은 해산물 요리, 샐러드와 같은 야채, 생선 그릴 요리와 잘 어울린다.",1,3,4,5
398,wine,스파클링,"메종 카스텔, 퀴베 블랑쉬 브뤼",프랑스,메종 카스텔 Maison Castel,샤르도네 (Chardonnay),11.0,6~8 ℃,"디저트, 조개, 생선 요리 또는 반주와 잘 어울린다.",1,4,1,1
399,wine,화이트,"메종 카스텔, 푸이 퓌메",프랑스,메종 카스텔 Maison Castel,소비뇽 블랑 (Sauvignon Blanc),13.0,8~10 ℃,"샤프란을 곁들인 생선 스튜 요리 등 생선, 갑각류, 조개 요리, 크림 소스를 곁들인 가금류 요리와 잘 어울린다.",1,4,1,1
400,wine,화이트,"멜쉐이머, 리슬링 파인헤릅",독일,바인굿 멜쉐이머 Weingut Melsheimer,리슬링 (Riesling) 100%,10.5,8~10 ℃,"베이컨, 꼬치구이, 해산물, 양념치킨, 하몽, 살라미, 아시아요리, 매운음식, 동남아요리등과 잘 어울린다.",1,4,1,1
